INSERT INTO `PeopleCounts` (`id`, `time`, `entering`) VALUES
(NULL, '2018-01-20 08:47:32', 'true'),
(NULL, '2018-01-20 12:27:32', 'true'),
(NULL, '2018-01-20 13:32:32', 'true'),
(NULL, '2018-01-20 17:52:32', 'true'),
(NULL, '2018-01-20 14:44:32', 'true'),
(NULL, '2018-01-20 10:30:32', 'true'),
(NULL, '2018-01-20 10:47:32', 'true'),
(NULL, '2018-01-20 14:15:32', 'true'),
(NULL, '2018-01-20 16:39:32', 'true'),
(NULL, '2018-01-20 17:19:32', 'true'),
(NULL, '2018-01-20 09:13:32', 'true'),
(NULL, '2018-01-20 08:39:32', 'true'),
(NULL, '2018-01-20 15:28:32', 'true'),
(NULL, '2018-01-20 08:33:32', 'true'),
(NULL, '2018-01-20 11:55:32', 'true'),
(NULL, '2018-01-20 15:19:32', 'true'),
(NULL, '2018-01-20 13:34:32', 'true'),
(NULL, '2018-01-20 19:56:32', 'true'),
(NULL, '2018-01-20 13:29:32', 'true'),
(NULL, '2018-01-20 20:46:32', 'true'),
(NULL, '2018-01-20 12:14:32', 'true'),
(NULL, '2018-01-21 18:04:32', 'false'),
(NULL, '2018-01-21 12:26:32', 'false'),
(NULL, '2018-01-21 13:24:32', 'false'),
(NULL, '2018-01-21 09:43:32', 'false'),
(NULL, '2018-01-21 19:03:32', 'false'),
(NULL, '2018-01-21 19:59:32', 'false'),
(NULL, '2018-01-21 12:29:32', 'false'),
(NULL, '2018-01-21 11:04:32', 'false'),
(NULL, '2018-01-21 15:32:32', 'false'),
(NULL, '2018-01-21 12:06:32', 'false'),
(NULL, '2018-01-21 19:28:32', 'false'),
(NULL, '2018-01-21 14:33:32', 'false'),
(NULL, '2018-01-21 10:09:32', 'false'),
(NULL, '2018-01-21 19:17:32', 'false'),
(NULL, '2018-01-21 10:20:32', 'false'),
(NULL, '2018-01-21 17:30:32', 'false'),
(NULL, '2018-01-21 14:55:32', 'false'),
(NULL, '2018-01-21 10:53:32', 'false'),
(NULL, '2018-01-21 17:28:32', 'false'),
(NULL, '2018-01-21 14:53:32', 'false'),
(NULL, '2018-01-21 17:50:32', 'true'),
(NULL, '2018-01-21 09:10:32', 'true'),
(NULL, '2018-01-21 11:55:32', 'true'),
(NULL, '2018-01-21 18:18:32', 'true'),
(NULL, '2018-01-21 10:16:32', 'true'),
(NULL, '2018-01-21 15:32:32', 'true'),
(NULL, '2018-01-21 16:54:32', 'true'),
(NULL, '2018-01-21 10:30:32', 'true'),
(NULL, '2018-01-21 10:33:32', 'true'),
(NULL, '2018-01-21 17:42:32', 'true'),
(NULL, '2018-01-21 20:10:32', 'true'),
(NULL, '2018-01-21 19:43:32', 'true'),
(NULL, '2018-01-21 18:22:32', 'true'),
(NULL, '2018-01-21 20:39:32', 'true'),
(NULL, '2018-01-21 09:08:32', 'true'),
(NULL, '2018-01-21 19:30:32', 'true'),
(NULL, '2018-01-21 15:49:32', 'true'),
(NULL, '2018-01-21 20:55:32', 'true'),
(NULL, '2018-01-21 15:34:32', 'true'),
(NULL, '2018-01-21 13:13:32', 'true'),
(NULL, '2018-01-22 10:11:32', 'false'),
(NULL, '2018-01-22 12:34:32', 'false'),
(NULL, '2018-01-22 18:06:32', 'false'),
(NULL, '2018-01-22 17:58:32', 'false'),
(NULL, '2018-01-22 12:37:32', 'false'),
(NULL, '2018-01-22 14:10:32', 'false'),
(NULL, '2018-01-22 09:13:32', 'false'),
(NULL, '2018-01-22 16:40:32', 'false'),
(NULL, '2018-01-22 12:50:32', 'false'),
(NULL, '2018-01-22 09:41:32', 'false'),
(NULL, '2018-01-22 12:30:32', 'false'),
(NULL, '2018-01-22 10:42:32', 'false'),
(NULL, '2018-01-22 09:10:32', 'false'),
(NULL, '2018-01-22 13:25:32', 'false'),
(NULL, '2018-01-22 16:19:32', 'false'),
(NULL, '2018-01-22 19:13:32', 'false'),
(NULL, '2018-01-22 12:55:32', 'false'),
(NULL, '2018-01-22 15:47:32', 'false'),
(NULL, '2018-01-22 16:27:32', 'false'),
(NULL, '2018-01-22 12:27:32', 'false'),
(NULL, '2018-01-22 17:00:32', 'false'),
(NULL, '2018-01-22 14:19:32', 'false'),
(NULL, '2018-01-22 16:32:32', 'false'),
(NULL, '2018-01-22 11:50:32', 'false'),
(NULL, '2018-01-22 11:39:32', 'false'),
(NULL, '2018-01-22 08:27:32', 'false'),
(NULL, '2018-01-22 19:50:32', 'false'),
(NULL, '2018-01-22 10:17:32', 'false'),
(NULL, '2018-01-22 16:33:32', 'false'),
(NULL, '2018-01-22 19:57:32', 'false'),
(NULL, '2018-01-22 20:38:32', 'true'),
(NULL, '2018-01-22 17:56:32', 'true'),
(NULL, '2018-01-22 08:22:32', 'true'),
(NULL, '2018-01-22 18:28:32', 'true'),
(NULL, '2018-01-22 08:44:32', 'true'),
(NULL, '2018-01-22 09:35:32', 'true'),
(NULL, '2018-01-22 19:46:32', 'true'),
(NULL, '2018-01-22 16:08:32', 'true'),
(NULL, '2018-01-22 20:50:32', 'true'),
(NULL, '2018-01-22 16:38:32', 'true'),
(NULL, '2018-01-22 20:34:32', 'true'),
(NULL, '2018-01-22 09:53:32', 'true'),
(NULL, '2018-01-22 14:33:32', 'true'),
(NULL, '2018-01-22 10:28:32', 'true'),
(NULL, '2018-01-22 09:25:32', 'true'),
(NULL, '2018-01-22 15:20:32', 'true'),
(NULL, '2018-01-22 13:59:32', 'true'),
(NULL, '2018-01-22 20:39:32', 'true'),
(NULL, '2018-01-22 13:11:32', 'true'),
(NULL, '2018-01-22 19:00:32', 'true'),
(NULL, '2018-01-22 15:01:32', 'true'),
(NULL, '2018-01-22 09:47:32', 'true'),
(NULL, '2018-01-22 15:03:32', 'true'),
(NULL, '2018-01-22 10:36:32', 'true'),
(NULL, '2018-01-22 18:00:32', 'true'),
(NULL, '2018-01-22 18:53:32', 'true'),
(NULL, '2018-01-22 09:33:32', 'true'),
(NULL, '2018-01-22 15:11:32', 'true'),
(NULL, '2018-01-22 13:13:32', 'true'),
(NULL, '2018-01-22 14:34:32', 'true'),
(NULL, '2018-01-23 13:33:32', 'false'),
(NULL, '2018-01-23 18:08:32', 'false'),
(NULL, '2018-01-23 11:00:32', 'false'),
(NULL, '2018-01-23 15:09:32', 'false'),
(NULL, '2018-01-23 12:45:32', 'false'),
(NULL, '2018-01-23 20:03:32', 'false'),
(NULL, '2018-01-23 20:27:32', 'false'),
(NULL, '2018-01-23 16:17:32', 'false'),
(NULL, '2018-01-23 09:48:32', 'false'),
(NULL, '2018-01-23 12:26:32', 'false'),
(NULL, '2018-01-23 17:10:32', 'false'),
(NULL, '2018-01-23 10:17:32', 'false'),
(NULL, '2018-01-23 11:49:32', 'false'),
(NULL, '2018-01-23 09:38:32', 'false'),
(NULL, '2018-01-23 11:02:32', 'false'),
(NULL, '2018-01-23 19:24:32', 'false'),
(NULL, '2018-01-23 12:43:32', 'false'),
(NULL, '2018-01-23 10:51:32', 'false'),
(NULL, '2018-01-23 11:51:32', 'false'),
(NULL, '2018-01-23 11:39:32', 'false'),
(NULL, '2018-01-23 20:39:32', 'false'),
(NULL, '2018-01-23 18:05:32', 'false'),
(NULL, '2018-01-23 19:44:32', 'false'),
(NULL, '2018-01-23 10:47:32', 'false'),
(NULL, '2018-01-23 17:52:32', 'false'),
(NULL, '2018-01-23 17:32:32', 'false'),
(NULL, '2018-01-23 14:32:32', 'false'),
(NULL, '2018-01-23 19:51:32', 'false'),
(NULL, '2018-01-23 09:04:32', 'false'),
(NULL, '2018-01-23 09:37:32', 'true'),
(NULL, '2018-01-23 16:21:32', 'true'),
(NULL, '2018-01-23 15:43:32', 'true'),
(NULL, '2018-01-23 14:35:32', 'true'),
(NULL, '2018-01-23 11:21:32', 'true'),
(NULL, '2018-01-23 15:22:32', 'true'),
(NULL, '2018-01-23 15:20:32', 'true'),
(NULL, '2018-01-23 08:56:32', 'true'),
(NULL, '2018-01-23 15:06:32', 'true'),
(NULL, '2018-01-23 14:39:32', 'true'),
(NULL, '2018-01-23 16:04:32', 'true'),
(NULL, '2018-01-23 20:53:32', 'true'),
(NULL, '2018-01-23 20:24:32', 'true'),
(NULL, '2018-01-23 08:19:32', 'true'),
(NULL, '2018-01-23 19:31:32', 'true'),
(NULL, '2018-01-23 13:33:32', 'true'),
(NULL, '2018-01-23 10:07:32', 'true'),
(NULL, '2018-01-23 15:27:32', 'true'),
(NULL, '2018-01-23 11:49:32', 'true'),
(NULL, '2018-01-23 10:54:32', 'true'),
(NULL, '2018-01-23 20:28:32', 'true'),
(NULL, '2018-01-23 09:46:32', 'true'),
(NULL, '2018-01-23 19:40:32', 'true'),
(NULL, '2018-01-23 12:10:32', 'true'),
(NULL, '2018-01-23 09:43:32', 'true'),
(NULL, '2018-01-23 19:13:32', 'true'),
(NULL, '2018-01-23 09:41:32', 'true'),
(NULL, '2018-01-23 19:23:32', 'true'),
(NULL, '2018-01-23 13:38:32', 'true'),
(NULL, '2018-01-24 14:15:32', 'false'),
(NULL, '2018-01-24 10:41:32', 'false'),
(NULL, '2018-01-24 18:13:32', 'false'),
(NULL, '2018-01-24 13:21:32', 'false'),
(NULL, '2018-01-24 12:00:32', 'false'),
(NULL, '2018-01-24 12:46:32', 'false'),
(NULL, '2018-01-24 10:18:32', 'false'),
(NULL, '2018-01-24 10:25:32', 'false'),
(NULL, '2018-01-24 13:52:32', 'false'),
(NULL, '2018-01-24 13:42:32', 'false'),
(NULL, '2018-01-24 15:50:32', 'false'),
(NULL, '2018-01-24 09:15:32', 'false'),
(NULL, '2018-01-24 11:05:32', 'false'),
(NULL, '2018-01-24 12:59:32', 'false'),
(NULL, '2018-01-24 13:41:32', 'false'),
(NULL, '2018-01-24 10:14:32', 'false'),
(NULL, '2018-01-24 13:29:32', 'false'),
(NULL, '2018-01-24 08:32:32', 'false'),
(NULL, '2018-01-24 17:08:32', 'false'),
(NULL, '2018-01-24 14:02:32', 'false'),
(NULL, '2018-01-24 17:45:32', 'true'),
(NULL, '2018-01-24 15:44:32', 'true'),
(NULL, '2018-01-24 13:15:32', 'true'),
(NULL, '2018-01-24 10:37:32', 'true'),
(NULL, '2018-01-24 17:17:32', 'true'),
(NULL, '2018-01-24 08:44:32', 'true'),
(NULL, '2018-01-24 09:41:32', 'true'),
(NULL, '2018-01-24 13:00:32', 'true'),
(NULL, '2018-01-24 09:31:32', 'true'),
(NULL, '2018-01-24 18:05:32', 'true'),
(NULL, '2018-01-24 14:49:32', 'true'),
(NULL, '2018-01-24 14:07:32', 'true'),
(NULL, '2018-01-24 11:06:32', 'true'),
(NULL, '2018-01-24 11:03:32', 'true'),
(NULL, '2018-01-24 12:43:32', 'true'),
(NULL, '2018-01-24 08:34:32', 'true'),
(NULL, '2018-01-24 11:33:32', 'true'),
(NULL, '2018-01-24 09:03:32', 'true'),
(NULL, '2018-01-24 20:25:32', 'true'),
(NULL, '2018-01-24 09:18:32', 'true'),
(NULL, '2018-01-25 15:35:32', 'false'),
(NULL, '2018-01-25 12:47:32', 'false'),
(NULL, '2018-01-25 10:11:32', 'false'),
(NULL, '2018-01-25 09:49:32', 'false'),
(NULL, '2018-01-25 09:24:32', 'false'),
(NULL, '2018-01-25 17:11:32', 'false'),
(NULL, '2018-01-25 11:05:32', 'false'),
(NULL, '2018-01-25 09:37:32', 'false'),
(NULL, '2018-01-25 11:27:32', 'false'),
(NULL, '2018-01-25 13:51:32', 'false'),
(NULL, '2018-01-25 15:09:32', 'false'),
(NULL, '2018-01-25 11:28:32', 'false'),
(NULL, '2018-01-25 12:56:32', 'false'),
(NULL, '2018-01-25 13:25:32', 'false'),
(NULL, '2018-01-25 19:28:32', 'false'),
(NULL, '2018-01-25 13:07:32', 'false'),
(NULL, '2018-01-25 16:16:32', 'false'),
(NULL, '2018-01-25 20:07:32', 'false'),
(NULL, '2018-01-25 10:59:32', 'false'),
(NULL, '2018-01-25 18:05:32', 'false'),
(NULL, '2018-01-25 11:12:32', 'false'),
(NULL, '2018-01-25 18:41:32', 'false'),
(NULL, '2018-01-25 20:17:32', 'false'),
(NULL, '2018-01-25 15:28:32', 'false'),
(NULL, '2018-01-25 15:14:32', 'false'),
(NULL, '2018-01-25 13:19:32', 'false'),
(NULL, '2018-01-25 12:10:32', 'false'),
(NULL, '2018-01-25 12:29:32', 'false'),
(NULL, '2018-01-25 11:45:32', 'false'),
(NULL, '2018-01-25 12:28:32', 'false'),
(NULL, '2018-01-25 14:28:32', 'true'),
(NULL, '2018-01-25 15:39:32', 'true'),
(NULL, '2018-01-25 18:45:32', 'true'),
(NULL, '2018-01-25 13:55:32', 'true'),
(NULL, '2018-01-25 11:17:32', 'true'),
(NULL, '2018-01-25 14:18:32', 'true'),
(NULL, '2018-01-25 20:56:32', 'true'),
(NULL, '2018-01-25 14:12:32', 'true'),
(NULL, '2018-01-25 09:53:32', 'true'),
(NULL, '2018-01-25 17:51:32', 'true'),
(NULL, '2018-01-25 08:29:32', 'true'),
(NULL, '2018-01-25 15:34:32', 'true'),
(NULL, '2018-01-25 08:14:32', 'true'),
(NULL, '2018-01-25 11:45:32', 'true'),
(NULL, '2018-01-25 19:38:32', 'true'),
(NULL, '2018-01-25 19:11:32', 'true'),
(NULL, '2018-01-25 11:54:32', 'true'),
(NULL, '2018-01-25 15:01:32', 'true'),
(NULL, '2018-01-25 12:42:32', 'true'),
(NULL, '2018-01-25 09:15:32', 'true'),
(NULL, '2018-01-25 14:50:32', 'true'),
(NULL, '2018-01-25 15:42:32', 'true'),
(NULL, '2018-01-25 14:05:32', 'true'),
(NULL, '2018-01-25 20:55:32', 'true'),
(NULL, '2018-01-25 12:20:32', 'true'),
(NULL, '2018-01-25 20:16:32', 'true'),
(NULL, '2018-01-25 09:06:32', 'true'),
(NULL, '2018-01-25 18:52:32', 'true'),
(NULL, '2018-01-25 13:54:32', 'true'),
(NULL, '2018-01-25 14:18:32', 'true'),
(NULL, '2018-01-26 11:23:32', 'false'),
(NULL, '2018-01-26 19:21:32', 'false'),
(NULL, '2018-01-26 09:03:32', 'false'),
(NULL, '2018-01-26 18:11:32', 'false'),
(NULL, '2018-01-26 11:45:32', 'false'),
(NULL, '2018-01-26 18:01:32', 'false'),
(NULL, '2018-01-26 08:53:32', 'false'),
(NULL, '2018-01-26 15:25:32', 'false'),
(NULL, '2018-01-26 16:47:32', 'false'),
(NULL, '2018-01-26 08:42:32', 'false'),
(NULL, '2018-01-26 20:53:32', 'false'),
(NULL, '2018-01-26 11:38:32', 'false'),
(NULL, '2018-01-26 12:58:32', 'false'),
(NULL, '2018-01-26 09:08:32', 'false'),
(NULL, '2018-01-26 16:10:32', 'false'),
(NULL, '2018-01-26 15:00:32', 'false'),
(NULL, '2018-01-26 12:39:32', 'false'),
(NULL, '2018-01-26 20:22:32', 'false'),
(NULL, '2018-01-26 09:09:32', 'false'),
(NULL, '2018-01-26 15:41:32', 'false'),
(NULL, '2018-01-26 18:29:32', 'false'),
(NULL, '2018-01-26 13:08:32', 'false'),
(NULL, '2018-01-26 08:00:32', 'false'),
(NULL, '2018-01-26 13:19:32', 'false'),
(NULL, '2018-01-26 10:51:32', 'false'),
(NULL, '2018-01-26 12:38:32', 'false'),
(NULL, '2018-01-26 20:38:32', 'true'),
(NULL, '2018-01-26 13:10:32', 'true'),
(NULL, '2018-01-26 09:07:32', 'true'),
(NULL, '2018-01-26 15:39:32', 'true'),
(NULL, '2018-01-26 18:45:32', 'true'),
(NULL, '2018-01-26 16:54:32', 'true'),
(NULL, '2018-01-26 13:33:32', 'true'),
(NULL, '2018-01-26 08:13:32', 'true'),
(NULL, '2018-01-26 11:24:32', 'true'),
(NULL, '2018-01-26 16:37:32', 'true'),
(NULL, '2018-01-26 10:50:32', 'true'),
(NULL, '2018-01-26 15:25:32', 'true'),
(NULL, '2018-01-26 19:51:32', 'true'),
(NULL, '2018-01-26 08:27:32', 'true'),
(NULL, '2018-01-26 16:06:32', 'true'),
(NULL, '2018-01-26 20:17:32', 'true'),
(NULL, '2018-01-26 09:12:32', 'true'),
(NULL, '2018-01-26 18:28:32', 'true'),
(NULL, '2018-01-26 10:32:32', 'true'),
(NULL, '2018-01-26 11:20:32', 'true'),
(NULL, '2018-01-26 11:20:32', 'true'),
(NULL, '2018-01-26 08:28:32', 'true'),
(NULL, '2018-01-26 13:09:32', 'true'),
(NULL, '2018-01-26 20:28:32', 'true'),
(NULL, '2018-01-26 11:32:32', 'true'),
(NULL, '2018-01-26 16:57:32', 'true'),
(NULL, '2018-01-27 14:22:32', 'false'),
(NULL, '2018-01-27 12:32:32', 'false'),
(NULL, '2018-01-27 08:28:32', 'false'),
(NULL, '2018-01-27 19:03:32', 'false'),
(NULL, '2018-01-27 09:40:32', 'false'),
(NULL, '2018-01-27 08:07:32', 'false'),
(NULL, '2018-01-27 14:30:32', 'false'),
(NULL, '2018-01-27 08:40:32', 'false'),
(NULL, '2018-01-27 10:00:32', 'false'),
(NULL, '2018-01-27 11:53:32', 'false'),
(NULL, '2018-01-27 19:45:32', 'false'),
(NULL, '2018-01-27 16:20:32', 'false'),
(NULL, '2018-01-27 10:21:32', 'false'),
(NULL, '2018-01-27 12:47:32', 'false'),
(NULL, '2018-01-27 20:34:32', 'false'),
(NULL, '2018-01-27 14:30:32', 'false'),
(NULL, '2018-01-27 09:58:32', 'false'),
(NULL, '2018-01-27 15:20:32', 'false'),
(NULL, '2018-01-27 18:24:32', 'false'),
(NULL, '2018-01-27 09:59:32', 'false'),
(NULL, '2018-01-27 15:28:32', 'false'),
(NULL, '2018-01-27 15:00:32', 'false'),
(NULL, '2018-01-27 20:01:32', 'false'),
(NULL, '2018-01-27 20:35:32', 'false'),
(NULL, '2018-01-27 20:39:32', 'false'),
(NULL, '2018-01-27 08:03:32', 'false'),
(NULL, '2018-01-27 11:50:32', 'false'),
(NULL, '2018-01-27 15:05:32', 'false'),
(NULL, '2018-01-27 10:24:32', 'false'),
(NULL, '2018-01-27 19:06:32', 'true'),
(NULL, '2018-01-27 16:10:32', 'true'),
(NULL, '2018-01-27 13:59:32', 'true'),
(NULL, '2018-01-27 13:07:32', 'true'),
(NULL, '2018-01-27 12:23:32', 'true'),
(NULL, '2018-01-27 10:47:32', 'true'),
(NULL, '2018-01-27 20:50:32', 'true'),
(NULL, '2018-01-27 08:01:32', 'true'),
(NULL, '2018-01-27 11:13:32', 'true'),
(NULL, '2018-01-27 14:18:32', 'true'),
(NULL, '2018-01-27 11:14:32', 'true'),
(NULL, '2018-01-27 10:52:32', 'true'),
(NULL, '2018-01-27 16:16:32', 'true'),
(NULL, '2018-01-27 19:30:32', 'true'),
(NULL, '2018-01-27 20:04:32', 'true'),
(NULL, '2018-01-27 16:45:32', 'true'),
(NULL, '2018-01-27 09:15:32', 'true'),
(NULL, '2018-01-27 15:32:32', 'true'),
(NULL, '2018-01-27 20:13:32', 'true'),
(NULL, '2018-01-27 19:30:32', 'true'),
(NULL, '2018-01-27 13:43:32', 'true'),
(NULL, '2018-01-27 13:02:32', 'true'),
(NULL, '2018-01-27 17:33:32', 'true'),
(NULL, '2018-01-27 18:20:32', 'true'),
(NULL, '2018-01-27 09:43:32', 'true'),
(NULL, '2018-01-27 15:50:32', 'true'),
(NULL, '2018-01-27 13:47:32', 'true'),
(NULL, '2018-01-27 19:39:32', 'true'),
(NULL, '2018-01-27 09:10:32', 'true'),
(NULL, '2018-01-28 08:20:32', 'false'),
(NULL, '2018-01-28 16:21:32', 'false'),
(NULL, '2018-01-28 11:10:32', 'false'),
(NULL, '2018-01-28 18:12:32', 'false'),
(NULL, '2018-01-28 09:43:32', 'false'),
(NULL, '2018-01-28 15:37:32', 'false'),
(NULL, '2018-01-28 19:17:32', 'false'),
(NULL, '2018-01-28 12:02:32', 'false'),
(NULL, '2018-01-28 17:24:32', 'false'),
(NULL, '2018-01-28 10:57:32', 'false'),
(NULL, '2018-01-28 14:45:32', 'false'),
(NULL, '2018-01-28 12:01:32', 'false'),
(NULL, '2018-01-28 19:16:32', 'false'),
(NULL, '2018-01-28 20:01:32', 'false'),
(NULL, '2018-01-28 17:15:32', 'false'),
(NULL, '2018-01-28 12:41:32', 'false'),
(NULL, '2018-01-28 08:42:32', 'false'),
(NULL, '2018-01-28 17:32:32', 'false'),
(NULL, '2018-01-28 16:55:32', 'false'),
(NULL, '2018-01-28 12:05:32', 'false'),
(NULL, '2018-01-28 13:25:32', 'false'),
(NULL, '2018-01-28 20:53:32', 'false'),
(NULL, '2018-01-28 20:00:32', 'false'),
(NULL, '2018-01-28 15:51:32', 'true'),
(NULL, '2018-01-28 09:53:32', 'true'),
(NULL, '2018-01-28 13:53:32', 'true'),
(NULL, '2018-01-28 18:26:32', 'true'),
(NULL, '2018-01-28 20:29:32', 'true'),
(NULL, '2018-01-28 20:42:32', 'true'),
(NULL, '2018-01-28 20:25:32', 'true'),
(NULL, '2018-01-28 14:58:32', 'true'),
(NULL, '2018-01-28 12:48:32', 'true'),
(NULL, '2018-01-28 17:42:32', 'true'),
(NULL, '2018-01-28 15:26:32', 'true'),
(NULL, '2018-01-28 16:04:32', 'true'),
(NULL, '2018-01-28 19:13:32', 'true'),
(NULL, '2018-01-28 14:43:32', 'true'),
(NULL, '2018-01-28 14:06:32', 'true'),
(NULL, '2018-01-28 12:16:32', 'true'),
(NULL, '2018-01-28 20:41:32', 'true'),
(NULL, '2018-01-28 08:47:32', 'true'),
(NULL, '2018-01-28 12:26:32', 'true'),
(NULL, '2018-01-28 17:57:32', 'true'),
(NULL, '2018-01-28 17:40:32', 'true'),
(NULL, '2018-01-28 10:34:32', 'true'),
(NULL, '2018-01-28 10:53:32', 'true'),
(NULL, '2018-01-29 13:21:32', 'false'),
(NULL, '2018-01-29 13:32:32', 'false'),
(NULL, '2018-01-29 13:41:32', 'false'),
(NULL, '2018-01-29 10:22:32', 'false'),
(NULL, '2018-01-29 15:52:32', 'false'),
(NULL, '2018-01-29 20:18:32', 'false'),
(NULL, '2018-01-29 13:09:32', 'false'),
(NULL, '2018-01-29 20:42:32', 'false'),
(NULL, '2018-01-29 15:29:32', 'false'),
(NULL, '2018-01-29 17:15:32', 'false'),
(NULL, '2018-01-29 10:33:32', 'false'),
(NULL, '2018-01-29 18:57:32', 'false'),
(NULL, '2018-01-29 14:40:32', 'false'),
(NULL, '2018-01-29 09:13:32', 'false'),
(NULL, '2018-01-29 08:56:32', 'false'),
(NULL, '2018-01-29 15:55:32', 'false'),
(NULL, '2018-01-29 19:32:32', 'false'),
(NULL, '2018-01-29 09:56:32', 'false'),
(NULL, '2018-01-29 12:51:32', 'false'),
(NULL, '2018-01-29 16:33:32', 'false'),
(NULL, '2018-01-29 17:40:32', 'false'),
(NULL, '2018-01-29 13:26:32', 'false'),
(NULL, '2018-01-29 20:20:32', 'false'),
(NULL, '2018-01-29 12:35:32', 'false'),
(NULL, '2018-01-29 20:07:32', 'true'),
(NULL, '2018-01-29 16:10:32', 'true'),
(NULL, '2018-01-29 10:31:32', 'true'),
(NULL, '2018-01-29 18:52:32', 'true'),
(NULL, '2018-01-29 08:38:32', 'true'),
(NULL, '2018-01-29 14:56:32', 'true'),
(NULL, '2018-01-29 08:14:32', 'true'),
(NULL, '2018-01-29 11:00:32', 'true'),
(NULL, '2018-01-29 13:21:32', 'true'),
(NULL, '2018-01-29 16:38:32', 'true'),
(NULL, '2018-01-29 18:15:32', 'true'),
(NULL, '2018-01-29 17:56:32', 'true'),
(NULL, '2018-01-29 16:57:32', 'true'),
(NULL, '2018-01-29 14:59:32', 'true'),
(NULL, '2018-01-29 19:44:32', 'true'),
(NULL, '2018-01-29 18:24:32', 'true'),
(NULL, '2018-01-29 18:50:32', 'true'),
(NULL, '2018-01-29 15:24:32', 'true'),
(NULL, '2018-01-29 18:59:32', 'true'),
(NULL, '2018-01-29 14:21:32', 'true'),
(NULL, '2018-01-29 16:51:32', 'true'),
(NULL, '2018-01-29 14:15:32', 'true'),
(NULL, '2018-01-29 08:33:32', 'true'),
(NULL, '2018-01-29 11:30:32', 'true'),
(NULL, '2018-01-30 10:34:32', 'false'),
(NULL, '2018-01-30 19:09:32', 'false'),
(NULL, '2018-01-30 11:50:32', 'false'),
(NULL, '2018-01-30 18:05:32', 'false'),
(NULL, '2018-01-30 15:30:32', 'false'),
(NULL, '2018-01-30 20:08:32', 'false'),
(NULL, '2018-01-30 17:08:32', 'false'),
(NULL, '2018-01-30 16:46:32', 'false'),
(NULL, '2018-01-30 17:15:32', 'false'),
(NULL, '2018-01-30 08:48:32', 'false'),
(NULL, '2018-01-30 16:46:32', 'false'),
(NULL, '2018-01-30 16:21:32', 'false'),
(NULL, '2018-01-30 18:09:32', 'false'),
(NULL, '2018-01-30 11:30:32', 'false'),
(NULL, '2018-01-30 11:05:32', 'false'),
(NULL, '2018-01-30 16:32:32', 'false'),
(NULL, '2018-01-30 10:06:32', 'false'),
(NULL, '2018-01-30 08:44:32', 'false'),
(NULL, '2018-01-30 12:13:32', 'false'),
(NULL, '2018-01-30 14:18:32', 'false'),
(NULL, '2018-01-30 11:58:32', 'false'),
(NULL, '2018-01-30 20:09:32', 'false'),
(NULL, '2018-01-30 08:03:32', 'false'),
(NULL, '2018-01-30 13:36:32', 'false'),
(NULL, '2018-01-30 14:18:32', 'false'),
(NULL, '2018-01-30 08:43:32', 'false'),
(NULL, '2018-01-30 15:07:32', 'true'),
(NULL, '2018-01-30 11:00:32', 'true'),
(NULL, '2018-01-30 12:31:32', 'true'),
(NULL, '2018-01-30 08:30:32', 'true'),
(NULL, '2018-01-30 18:26:32', 'true'),
(NULL, '2018-01-30 08:30:32', 'true'),
(NULL, '2018-01-30 08:05:32', 'true'),
(NULL, '2018-01-30 18:36:32', 'true'),
(NULL, '2018-01-30 20:01:32', 'true'),
(NULL, '2018-01-30 19:30:32', 'true'),
(NULL, '2018-01-30 11:29:32', 'true'),
(NULL, '2018-01-30 17:56:32', 'true'),
(NULL, '2018-01-30 19:13:32', 'true'),
(NULL, '2018-01-30 17:38:32', 'true'),
(NULL, '2018-01-30 08:07:32', 'true'),
(NULL, '2018-01-30 13:57:32', 'true'),
(NULL, '2018-01-30 13:51:32', 'true'),
(NULL, '2018-01-30 08:39:32', 'true'),
(NULL, '2018-01-30 19:28:32', 'true'),
(NULL, '2018-01-30 12:32:32', 'true'),
(NULL, '2018-01-30 17:47:32', 'true'),
(NULL, '2018-01-30 16:27:32', 'true'),
(NULL, '2018-01-30 10:30:32', 'true'),
(NULL, '2018-01-30 08:14:32', 'true'),
(NULL, '2018-01-30 17:47:32', 'true'),
(NULL, '2018-01-30 19:27:32', 'true'),
(NULL, '2018-01-31 13:00:32', 'false'),
(NULL, '2018-01-31 11:18:32', 'false'),
(NULL, '2018-01-31 20:27:32', 'false'),
(NULL, '2018-01-31 10:20:32', 'false'),
(NULL, '2018-01-31 18:24:32', 'false'),
(NULL, '2018-01-31 18:14:32', 'false'),
(NULL, '2018-01-31 18:13:32', 'false'),
(NULL, '2018-01-31 18:40:32', 'false'),
(NULL, '2018-01-31 08:17:32', 'false'),
(NULL, '2018-01-31 09:39:32', 'false'),
(NULL, '2018-01-31 20:34:32', 'false'),
(NULL, '2018-01-31 15:34:32', 'false'),
(NULL, '2018-01-31 12:57:32', 'false'),
(NULL, '2018-01-31 08:40:32', 'false'),
(NULL, '2018-01-31 19:56:32', 'false'),
(NULL, '2018-01-31 08:34:32', 'false'),
(NULL, '2018-01-31 15:06:32', 'false'),
(NULL, '2018-01-31 13:12:32', 'false'),
(NULL, '2018-01-31 14:31:32', 'false'),
(NULL, '2018-01-31 19:07:32', 'false'),
(NULL, '2018-01-31 17:03:32', 'false'),
(NULL, '2018-01-31 16:35:32', 'false'),
(NULL, '2018-01-31 18:38:32', 'true'),
